ais_event_id,vessel_id,mmsi,vessel_name,vessel_type,vessel_group,is_military,flag_country,timestamp_utc,latitude,longitude,speed_knots,course_deg,course_change_deg,ais_status,ais_gap_minutes,maritime_zone,zone_risk_level,sensitive_zone_name,sensitive_zone_distance_km,near_sensitive_zone,nearest_vessel_distance_nm,nearby_vessel_count,route_pattern,signal_quality,behavior_label,behavior_flags,simulation_seed,business_zone_reference,business_zone_risk,business_max_priority_score,score_vessel,score_geo,score_zone_risk,score_ais_behavior,score_legacy_business,score_signal_quality,final_risk_score,risk_level,attention_required,immediate_review_flag,recommended_action,risk_reasons,scoring_version
AIS-0049-02,VES-0049,509890299,OCEAN-950,Porte-conteneurs,civil,False,Singapore,2026-05-12T14:09:58.933861+00:00,26.50663,55.47145,28.41,134.4,2.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,77.15,False,2.39,4,loitering,0.942,suspect,vitesse atypique,20260513,Détroit d'Ormuz,Critical,110,0,17,15,23,15,4,74,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; regroupement de navires; vitesse elevee; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0063-03,VES-0063,564902011,MN-878,Bâtiment de débarquement,soutien_ou_amphibie,True,France,2026-05-12T10:23:43.402990+00:00,35.11291,32.18247,17.02,28.8,24.7,Interrompu,45,Méditerranée orientale,High,Méditerranée orientale,95.65,False,2.41,5,route sombre,0.434,suspect,coupure AIS,20260513,Port militaire de Toulon,High,70,14,6,10,33,11,0,74,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; zone navale connue; coupure AIS 45 min; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0054-04,VES-0054,666240177,MN-271,Croiseur,combat_strategique,True,France,2026-05-13T07:02:38.970870+00:00,42.41232,33.84227,18.7,26.7,18.9,Actif,0,Mer Noire,High,Mer Noire,244.82,False,14.72,2,transit regulier,0.78,normal,aucun,20260513,Mer Noire,High,74,35,12,10,3,11,2,73,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0054-01,VES-0054,666240177,MN-271,Croiseur,combat_strategique,True,France,2026-05-13T05:32:38.970870+00:00,42.3387,33.74497,24.03,29.1,13.9,Actif,0,Mer Noire,High,Mer Noire,252.22,False,11.68,2,patrouille declaree,0.805,normal,aucun,20260513,Mer Noire,High,74,35,12,10,3,11,2,73,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0029-04,VES-0029,453737930,MN-810,Navire de soutien,soutien_ou_amphibie,True,China,2026-05-12T16:59:48.690340+00:00,19.08923,39.1555,12.71,169.2,8.1,Interrompu,30,Mer Rouge,High,Mer Rouge,36.08,True,17.33,0,coupure AIS,0.611,suspect,coupure AIS,20260513,Canal de Suez,High,72,14,21,10,17,11,0,73,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; proximite zone sensible; zone sensible active; zone navale connue; coupure AIS 30 min; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0049-04,VES-0049,509890299,OCEAN-950,Porte-conteneurs,civil,False,Singapore,2026-05-12T14:48:58.933861+00:00,26.40628,55.49346,11.16,165.0,146.2,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,67.78,False,1.31,4,rendez-vous probable,0.643,suspect,proximite autre navire; variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,26,15,0,73,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0073-03,VES-0073,576747216,MN-856,Frégate,combat,True,France,2026-05-12T08:59:18.983944+00:00,24.87268,120.49154,18.9,312.3,15.8,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,54.8,False,11.08,2,transit regulier,0.939,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,3,15,4,73,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0045-04,VES-0045,582721425,MN-104,Corvette,combat,True,Turkey,2026-05-12T08:26:12.754917+00:00,25.24691,120.45933,18.45,69.9,6.8,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,81.66,False,12.08,2,transit regulier,0.99,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,3,15,4,73,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0061-03,VES-0061,436542994,MN-706,Corvette,combat,True,Panama,2026-05-12T04:41:39.981602+00:00,19.39036,38.2727,18.64,95.5,20.2,Actif,0,Mer Rouge,High,Mer Rouge,100.74,False,1.5,4,loitering,0.825,suspect,proximite autre navire,20260513,Canal de Suez,High,72,20,12,10,18,11,2,73,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone high; zone sensible active; zone navale connue; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0054-03,VES-0054,666240177,MN-271,Croiseur,combat_strategique,True,France,2026-05-13T08:38:38.970870+00:00,42.41586,33.82095,24.94,49.5,15.9,Actif,0,Mer Noire,High,Mer Noire,244.24,False,3.53,0,patrouille declaree,0.893,normal,aucun,20260513,Mer Noire,High,74,35,12,10,0,11,4,72,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0054-05,VES-0054,666240177,MN-271,Croiseur,combat_strategique,True,France,2026-05-13T07:56:38.970870+00:00,42.64582,34.03764,19.13,17.0,3.0,Actif,0,Mer Noire,High,Mer Noire,221.56,False,22.89,1,approche portuaire,0.899,normal,aucun,20260513,Mer Noire,High,74,35,12,10,0,11,4,72,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0064-05,VES-0064,592425568,MN-395,Bâtiment de débarquement,soutien_ou_amphibie,True,Taiwan,2026-05-12T15:32:33.949339+00:00,20.24251,39.76426,8.17,342.9,15.9,Interrompu,30,Mer Rouge,High,Mer Rouge,179.28,False,2.21,1,coupure AIS,0.671,suspect,coupure AIS,20260513,Canal de Suez,High,72,14,12,10,23,11,2,72,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; coupure AIS 30 min; proximite autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0001-01,VES-0001,500249526,TRADE-369,Pétrolier,civil,False,Taiwan,2026-05-12T07:18:48.987822+00:00,25.96471,56.15137,11.18,27.0,5.5,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,15.63,True,3.07,2,rendez-vous probable,0.848,suspect,proximite zone sensible,20260513,Détroit d'Ormuz,Critical,110,0,30,15,10,15,2,72,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0061-02,VES-0061,436542994,MN-706,Corvette,combat,True,Panama,2026-05-12T03:52:39.981602+00:00,19.35654,38.21666,12.43,122.7,119.0,Actif,0,Mer Rouge,High,Mer Rouge,102.99,False,3.73,1,loitering,0.959,suspect,variation cap forte,20260513,Canal de Suez,High,72,20,12,10,15,11,4,72,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone high; zone sensible active; zone navale connue; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0003-01,VES-0003,665786496,MN-805,Destroyer,combat_strategique,True,France,2026-05-12T02:11:42.884454+00:00,34.41826,32.52278,27.56,144.1,15.3,Actif,0,Méditerranée orientale,High,Méditerranée orientale,81.89,False,12.32,2,patrouille declaree,0.836,normal,aucun,20260513,Port militaire de Toulon,High,70,35,6,10,8,11,2,72,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone navale connue; vitesse elevee; historique metier prioritaire,ais-risk-v1
AIS-0062-02,VES-0062,414242640,TRADE-483,Cargo,civil,False,Greece,2026-05-12T01:10:09.960142+00:00,26.58732,56.64929,14.53,197.2,114.4,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,91.95,False,2.3,1,loitering,0.99,suspect,variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,21,15,4,72,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0013-03,VES-0013,389066016,TRADE-123,Chalutier,civil,False,Greece,2026-05-12T21:32:30.549376+00:00,24.48299,119.8478,16.66,314.2,83.0,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,118.97,False,2.5,4,variation de cap,0.732,suspect,variation cap forte; vitesse atypique,20260513,Port de Shanghai,Critical,90,0,16,15,23,15,2,71,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; regroupement de navires; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0064-01,VES-0064,592425568,MN-395,Bâtiment de débarquement,soutien_ou_amphibie,True,Taiwan,2026-05-12T11:28:33.949339+00:00,20.05752,39.76066,20.91,18.1,77.2,Actif,0,Mer Rouge,High,Mer Rouge,160.98,False,0.19,1,loitering,0.798,suspect,proximite autre navire; variation cap forte; vitesse atypique,20260513,Canal de Suez,High,72,14,12,10,22,11,2,71,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; proximite immediate autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0013-01,VES-0013,389066016,TRADE-123,Chalutier,civil,False,Greece,2026-05-12T19:02:30.549376+00:00,24.54293,119.95289,0.36,268.5,16.0,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,107.28,False,0.75,3,variation de cap,0.923,suspect,proximite autre navire,20260513,Port de Shanghai,Critical,90,0,16,15,20,15,4,70,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite immediate autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0049-03,VES-0049,509890299,OCEAN-950,Porte-conteneurs,civil,False,Singapore,2026-05-12T15:00:58.933861+00:00,26.3882,55.46011,14.18,168.0,141.7,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,69.03,False,1.22,1,loitering,0.792,suspect,proximite autre navire; variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,21,15,2,70,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0001-05,VES-0001,500249526,TRADE-369,Pétrolier,civil,False,Taiwan,2026-05-12T12:02:48.987822+00:00,26.2791,56.45447,6.72,46.8,104.5,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,54.97,False,2.08,3,loitering,0.693,suspect,variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,21,15,2,70,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0073-05,VES-0073,576747216,MN-856,Frégate,combat,True,France,2026-05-12T09:23:18.983944+00:00,25.01743,120.33643,20.67,344.7,12.3,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,75.68,False,23.96,1,approche portuaire,0.99,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,4,70,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0073-02,VES-0073,576747216,MN-856,Frégate,combat,True,France,2026-05-12T07:50:18.983944+00:00,24.90154,120.50425,19.61,323.7,7.7,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,54.83,False,23.74,0,transit regulier,0.891,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,4,70,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0045-01,VES-0045,582721425,MN-104,Corvette,combat,True,Turkey,2026-05-12T05:59:12.754917+00:00,25.15489,120.30925,23.63,68.5,12.7,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,86.08,False,19.13,0,approche portuaire,0.915,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,4,70,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0042-01,VES-0042,460472118,MER-113,Pétrolier,civil,False,Norway,2026-05-12T21:53:26.423597+00:00,27.10248,56.1372,9.2,256.2,14.4,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,123.35,False,1.49,4,loitering,0.9,suspect,proximite autre navire,20260513,Détroit d'Ormuz,Critical,110,0,17,15,18,15,4,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0013-04,VES-0013,389066016,TRADE-123,Chalutier,civil,False,Greece,2026-05-12T21:26:30.549376+00:00,24.49282,119.80447,1.21,229.5,99.3,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,123.05,False,1.09,2,variation de cap,0.841,suspect,proximite autre navire; variation cap forte,20260513,Port de Shanghai,Critical,90,0,16,15,21,15,2,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0020-05,VES-0020,393786524,MER-977,Cargo,civil,False,Turkey,2026-05-12T20:18:50.985322+00:00,26.31381,55.50214,10.49,222.3,3.2,Interrompu,90,Détroit d'Ormuz,Critical,Détroit d'Ormuz,60.72,False,19.96,1,route sombre,0.581,suspect,coupure AIS,20260513,Détroit d'Ormuz,Critical,110,0,17,15,22,15,0,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; coupure AIS 90 min; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0049-05,VES-0049,509890299,OCEAN-950,Porte-conteneurs,civil,False,Singapore,2026-05-12T14:38:58.933861+00:00,26.39783,55.48143,10.94,160.9,104.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,68.07,False,1.21,1,variation de cap,0.914,suspect,proximite autre navire; variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,18,15,4,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0064-02,VES-0064,592425568,MN-395,Bâtiment de débarquement,soutien_ou_amphibie,True,Taiwan,2026-05-12T12:10:33.949339+00:00,20.14833,39.76069,16.02,349.0,6.5,Actif,0,Mer Rouge,High,Mer Rouge,169.82,False,0.42,3,rendez-vous probable,0.827,suspect,proximite autre navire,20260513,Canal de Suez,High,72,14,12,10,20,11,2,69,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; proximite immediate autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0001-03,VES-0001,500249526,TRADE-369,Pétrolier,civil,False,Taiwan,2026-05-12T08:40:48.987822+00:00,26.07324,56.23614,20.6,18.3,15.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,24.96,True,3.74,1,variation de cap,0.803,suspect,proximite zone sensible; vitesse atypique,20260513,Détroit d'Ormuz,Critical,110,0,30,15,7,15,2,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0062-05,VES-0062,414242640,TRADE-483,Cargo,civil,False,Greece,2026-05-12T01:59:09.960142+00:00,26.25585,56.39857,9.89,248.4,115.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,48.91,False,2.9,5,loitering,0.789,suspect,variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,20,15,2,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0062-01,VES-0062,414242640,TRADE-483,Cargo,civil,False,Greece,2026-05-12T00:15:09.960142+00:00,26.59724,56.66374,16.91,224.1,11.5,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,93.74,False,1.1,4,rendez-vous probable,0.957,suspect,proximite autre navire,20260513,Détroit d'Ormuz,Critical,110,0,17,15,18,15,4,69,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0013-05,VES-0013,389066016,TRADE-123,Chalutier,civil,False,Greece,2026-05-12T22:54:30.549376+00:00,24.43071,119.68504,8.4,253.1,3.8,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,136.31,False,1.62,4,variation de cap,0.878,suspect,proximite autre navire,20260513,Port de Shanghai,Critical,90,0,16,15,18,15,4,68,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0013-02,VES-0013,389066016,TRADE-123,Chalutier,civil,False,Greece,2026-05-12T19:39:30.549376+00:00,24.49167,119.83718,13.65,275.8,116.0,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,119.83,False,2.73,3,variation de cap,0.989,suspect,variation cap forte; vitesse atypique,20260513,Port de Shanghai,Critical,90,0,16,15,18,15,4,68,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0073-04,VES-0073,576747216,MN-856,Frégate,combat,True,France,2026-05-12T11:15:18.983944+00:00,24.84617,120.51126,17.75,286.4,15.0,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,51.95,False,13.63,0,patrouille declaree,0.681,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,2,68,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0045-05,VES-0045,582721425,MN-104,Corvette,combat,True,Turkey,2026-05-12T10:35:12.754917+00:00,25.34581,120.79051,14.28,38.5,10.3,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,74.85,False,16.18,1,transit regulier,0.825,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,2,68,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0045-03,VES-0045,582721425,MN-104,Corvette,combat,True,Turkey,2026-05-12T07:19:12.754917+00:00,25.20723,120.40848,16.14,61.2,19.1,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,82.08,False,13.7,1,approche portuaire,0.814,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,2,68,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0014-05,VES-0014,566487148,ATL-212,Porte-conteneurs,civil,False,Singapore,2026-05-12T07:08:25.418615+00:00,24.56131,120.57307,18.46,222.0,30.4,Interrompu,45,Détroit de Taïwan,Critical,Détroit de Taïwan,45.83,False,3.88,1,coupure AIS,0.575,suspect,coupure AIS,20260513,Port de Shanghai,Critical,90,0,16,15,22,15,0,68,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; coupure AIS 45 min; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0045-02,VES-0045,582721425,MN-104,Corvette,combat,True,Turkey,2026-05-12T06:34:12.754917+00:00,25.19308,120.36888,21.12,85.9,6.0,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,83.99,False,14.12,1,approche portuaire,0.834,normal,aucun,20260513,Port de Shanghai,Critical,90,20,16,15,0,15,2,68,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0011-02,VES-0011,308561057,ATL-344,Cargo,civil,False,Greece,2026-05-12T00:30:15.305483+00:00,24.24945,120.51224,1.0,139.2,80.3,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,70.33,False,1.5,1,variation de cap,0.972,suspect,proximite autre navire; variation cap forte,20260513,Port de Shanghai,Critical,90,0,16,15,18,15,4,68,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; proximite autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0047-04,VES-0047,710227377,MN-687,Corvette,combat,True,France,2026-05-12T22:44:16.289305+00:00,20.30463,39.26741,30.96,52.1,11.5,Actif,0,Mer Rouge,High,Mer Rouge,169.64,False,3.19,1,variation de cap,0.716,suspect,vitesse atypique,20260513,Canal de Suez,High,72,20,12,10,12,11,2,67,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat; zone high; zone sensible active; zone navale connue; vitesse elevee; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0058-04,VES-0058,549300522,MN-807,Navire de soutien,soutien_ou_amphibie,True,France,2026-05-12T12:21:58.454684+00:00,24.37831,120.67647,11.34,1.3,26.7,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,48.48,False,4.33,2,transit regulier,0.985,normal,aucun,20260513,Port de Shanghai,Critical,90,14,16,15,3,15,4,67,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0015-02,VES-0015,559178434,OCEAN-623,Cargo,civil,False,China,2026-05-12T14:54:01.967937+00:00,27.08853,56.50825,23.83,31.5,133.4,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,131.17,False,2.97,1,rendez-vous probable,0.932,suspect,variation cap forte; vitesse atypique,20260513,Détroit d'Ormuz,Critical,110,0,17,15,15,15,4,66,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0003-04,VES-0003,665786496,MN-805,Destroyer,combat_strategique,True,France,2026-05-12T05:14:42.884454+00:00,34.29028,32.56251,16.87,172.2,9.1,Actif,0,Méditerranée orientale,High,Méditerranée orientale,89.45,False,18.26,0,transit regulier,0.896,normal,aucun,20260513,Port militaire de Toulon,High,70,35,6,10,0,11,4,66,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0003-05,VES-0003,665786496,MN-805,Destroyer,combat_strategique,True,France,2026-05-12T04:27:42.884454+00:00,34.18622,32.57492,24.46,175.0,14.9,Actif,0,Méditerranée orientale,High,Méditerranée orientale,97.86,False,5.2,0,transit regulier,0.885,normal,aucun,20260513,Port militaire de Toulon,High,70,35,6,10,0,11,4,66,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0003-03,VES-0003,665786496,MN-805,Destroyer,combat_strategique,True,France,2026-05-12T04:25:42.884454+00:00,34.24614,32.56611,12.79,177.7,12.8,Actif,0,Méditerranée orientale,High,Méditerranée orientale,93.03,False,27.14,1,patrouille declaree,0.897,normal,aucun,20260513,Port militaire de Toulon,High,70,35,6,10,0,11,4,66,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0003-02,VES-0003,665786496,MN-805,Destroyer,combat_strategique,True,France,2026-05-12T03:27:42.884454+00:00,34.3299,32.57181,24.95,190.3,29.0,Actif,0,Méditerranée orientale,High,Méditerranée orientale,85.58,False,11.18,0,transit regulier,0.99,normal,aucun,20260513,Port militaire de Toulon,High,70,35,6,10,0,11,4,66,Revue analyste,True,False,Qualifier par un analyste maritime,navire de combat strategique; zone high; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0062-03,VES-0062,414242640,TRADE-483,Cargo,civil,False,Greece,2026-05-12T01:17:09.960142+00:00,26.43466,56.51113,8.62,244.8,109.7,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,70.25,False,2.8,4,loitering,0.799,suspect,variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,17,15,2,66,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; regroupement de navires; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0004-05,VES-0004,403142509,MER-342,Cargo,civil,False,Taiwan,2026-05-12T17:30:01.089854+00:00,18.27804,38.7543,8.14,272.6,150.7,Actif,0,Mer Rouge,High,Mer Rouge,63.56,False,0.33,2,loitering,0.921,suspect,proximite autre navire; variation cap forte,20260513,Canal de Suez,High,72,0,12,10,28,11,4,65,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0030-03,VES-0030,306873966,ATL-886,Cargo,civil,False,France,2026-05-12T16:54:54.757766+00:00,25.74711,56.29591,13.24,199.1,14.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,40.83,True,3.68,1,loitering,0.744,suspect,proximite zone sensible,20260513,Détroit d'Ormuz,Critical,110,0,26,15,7,15,2,65,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0033-04,VES-0033,472710380,MER-327,Cargo,civil,False,China,2026-05-12T12:44:31.265221+00:00,43.14799,33.97408,14.88,300.6,119.2,Actif,0,Mer Noire,High,Mer Noire,165.87,False,0.28,5,loitering,0.84,suspect,proximite autre navire; variation cap forte,20260513,Mer Noire,High,74,0,12,10,30,11,2,65,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
